SUMLEV,COUNTY,COUSUB,TRACT,BLKGRP,BLOCK,NAME,geoid20,Neighborhood,NeighborhoodGroup
750,003,61000,191700,2,2006,Block 2006,420031917002006,Brookline,Brookline
750,003,61000,191700,2,2007,Block 2007,420031917002007,Brookline,Brookline
750,003,61000,191700,2,2008,Block 2008,420031917002008,Brookline,Brookline
750,003,61000,191700,2,2009,Block 2009,420031917002009,Brookline,Brookline
750,003,61000,191700,2,2010,Block 2010,420031917002010,Brookline,Brookline
750,003,61000,191700,2,2011,Block 2011,420031917002011,Brookline,Brookline
750,003,61000,191700,2,2012,Block 2012,420031917002012,Brookline,Brookline
750,003,61000,191700,2,2013,Block 2013,420031917002013,Brookline,Brookline
750,003,61000,191700,2,2014,Block 2014,420031917002014,Brookline,Brookline
750,003,61000,191700,2,2015,Block 2015,420031917002015,Brookline,Brookline
750,003,61000,191700,2,2016,Block 2016,420031917002016,Brookline,Brookline
750,003,61000,191800,1,1000,Block 1000,420031918001000,Brookline,Brookline
750,003,61000,191800,1,1001,Block 1001,420031918001001,Brookline,Brookline
750,003,61000,191800,1,1002,Block 1002,420031918001002,Brookline,Brookline
750,003,61000,191800,1,1003,Block 1003,420031918001003,Brookline,Brookline
750,003,61000,191800,1,1004,Block 1004,420031918001004,Brookline,Brookline
750,003,61000,191800,1,1005,Block 1005,420031918001005,Brookline,Brookline
750,003,61000,191800,1,1006,Block 1006,420031918001006,Brookline,Brookline
750,003,61000,191800,1,1007,Block 1007,420031918001007,Brookline,Brookline
750,003,61000,191800,1,1008,Block 1008,420031918001008,Brookline,Brookline
750,003,61000,191800,1,1009,Block 1009,420031918001009,Brookline,Brookline
750,003,61000,191800,1,1010,Block 1010,420031918001010,Brookline,Brookline
750,003,61000,191800,1,1011,Block 1011,420031918001011,Brookline,Brookline
750,003,61000,191800,1,1012,Block 1012,420031918001012,Brookline,Brookline
750,003,61000,191800,2,2000,Block 2000,420031918002000,Brookline,Brookline
750,003,61000,191800,2,2001,Block 2001,420031918002001,Brookline,Brookline
750,003,61000,191800,2,2002,Block 2002,420031918002002,Brookline,Brookline
750,003,61000,191800,2,2003,Block 2003,420031918002003,Brookline,Brookline
750,003,61000,191800,2,2004,Block 2004,420031918002004,Brookline,Brookline
750,003,61000,191800,2,2005,Block 2005,420031918002005,Brookline,Brookline
750,003,61000,191800,2,2006,Block 2006,420031918002006,Brookline,Brookline
750,003,61000,191800,2,2007,Block 2007,420031918002007,Brookline,Brookline
750,003,61000,191800,2,2008,Block 2008,420031918002008,Brookline,Brookline
750,003,61000,191800,2,2009,Block 2009,420031918002009,Brookline,Brookline
750,003,61000,191800,2,2010,Block 2010,420031918002010,Brookline,Brookline
750,003,61000,191800,2,2011,Block 2011,420031918002011,Brookline,Brookline
750,003,61000,191800,2,2012,Block 2012,420031918002012,Brookline,Brookline
750,003,61000,191800,2,2013,Block 2013,420031918002013,Brookline,Brookline
750,003,61000,191800,2,2014,Block 2014,420031918002014,Brookline,Brookline
750,003,61000,191800,2,2015,Block 2015,420031918002015,Brookline,Brookline
750,003,61000,191800,2,2016,Block 2016,420031918002016,Brookline,Brookline
750,003,61000,191800,2,2017,Block 2017,420031918002017,Brookline,Brookline
750,003,61000,191800,3,3000,Block 3000,420031918003000,Brookline,Brookline
750,003,61000,191800,3,3001,Block 3001,420031918003001,Brookline,Brookline
750,003,61000,191800,3,3002,Block 3002,420031918003002,Brookline,Brookline
750,003,61000,191800,3,3003,Block 3003,420031918003003,Brookline,Brookline
750,003,61000,191800,3,3004,Block 3004,420031918003004,Brookline,Brookline
750,003,61000,191800,3,3005,Block 3005,420031918003005,Brookline,Brookline
750,003,61000,191800,3,3006,Block 3006,420031918003006,Brookline,Brookline
750,003,61000,191800,3,3007,Block 3007,420031918003007,Brookline,Brookline
750,003,61000,191800,3,3008,Block 3008,420031918003008,Brookline,Brookline
750,003,61000,191800,3,3009,Block 3009,420031918003009,Brookline,Brookline
750,003,61000,191800,3,3010,Block 3010,420031918003010,Brookline,Brookline
750,003,61000,191800,3,3011,Block 3011,420031918003011,Brookline,Brookline
750,003,61000,191800,3,3012,Block 3012,420031918003012,Brookline,Brookline
750,003,61000,191800,3,3013,Block 3013,420031918003013,Brookline,Brookline
750,003,61000,191800,3,3014,Block 3014,420031918003014,Brookline,Brookline
750,003,61000,191800,3,3015,Block 3015,420031918003015,Brookline,Brookline
750,003,61000,191800,3,3016,Block 3016,420031918003016,Brookline,Brookline
750,003,61000,191800,3,3017,Block 3017,420031918003017,Brookline,Brookline
750,003,61000,191800,4,4000,Block 4000,420031918004000,Brookline,Brookline
750,003,61000,191800,4,4001,Block 4001,420031918004001,Brookline,Brookline
750,003,61000,191800,4,4002,Block 4002,420031918004002,Brookline,Brookline
750,003,61000,191800,4,4003,Block 4003,420031918004003,Brookline,Brookline
750,003,61000,191800,4,4004,Block 4004,420031918004004,Brookline,Brookline
750,003,61000,191800,4,4005,Block 4005,420031918004005,Brookline,Brookline
750,003,61000,191800,4,4006,Block 4006,420031918004006,Brookline,Brookline
750,003,61000,191800,4,4007,Block 4007,420031918004007,Brookline,Brookline
750,003,61000,191800,4,4008,Block 4008,420031918004008,Brookline,Brookline
750,003,61000,191800,4,4009,Block 4009,420031918004009,Brookline,Brookline
750,003,61000,191800,4,4010,Block 4010,420031918004010,Brookline,Brookline
750,003,61000,191800,4,4011,Block 4011,420031918004011,Brookline,Brookline
750,003,61000,191800,4,4012,Block 4012,420031918004012,Brookline,Brookline
750,003,61000,191800,4,4013,Block 4013,420031918004013,Brookline,Brookline
750,003,61000,191800,4,4014,Block 4014,420031918004014,Brookline,Brookline
750,003,61000,191800,4,4015,Block 4015,420031918004015,Brookline,Brookline
750,003,61000,191800,4,4016,Block 4016,420031918004016,Brookline,Brookline
750,003,61000,191800,5,5000,Block 5000,420031918005000,Brookline,Brookline
750,003,61000,191800,5,5001,Block 5001,420031918005001,Brookline,Brookline
750,003,61000,191800,5,5002,Block 5002,420031918005002,Brookline,Brookline
750,003,61000,191800,5,5003,Block 5003,420031918005003,Brookline,Brookline
750,003,61000,191800,5,5004,Block 5004,420031918005004,Brookline,Brookline
750,003,61000,191800,5,5005,Block 5005,420031918005005,Brookline,Brookline
750,003,61000,191800,5,5006,Block 5006,420031918005006,Brookline,Brookline
750,003,61000,191800,5,5007,Block 5007,420031918005007,Brookline,Brookline
750,003,61000,191800,5,5008,Block 5008,420031918005008,Brookline,Brookline
750,003,61000,191800,5,5009,Block 5009,420031918005009,Brookline,Brookline
750,003,61000,191800,5,5010,Block 5010,420031918005010,Brookline,Brookline
750,003,61000,191800,5,5011,Block 5011,420031918005011,Brookline,Brookline
750,003,61000,191800,5,5012,Block 5012,420031918005012,Brookline,Brookline
750,003,61000,191800,5,5013,Block 5013,420031918005013,Brookline,Brookline
750,003,61000,191800,5,5014,Block 5014,420031918005014,Brookline,Brookline
750,003,61000,191800,6,6000,Block 6000,420031918006000,Brookline,Brookline
750,003,61000,191800,6,6001,Block 6001,420031918006001,Brookline,Brookline
750,003,61000,191800,6,6002,Block 6002,420031918006002,Brookline,Brookline
750,003,61000,191800,6,6003,Block 6003,420031918006003,Brookline,Brookline
750,003,61000,191800,6,6004,Block 6004,420031918006004,Brookline,Brookline
750,003,61000,191800,6,6005,Block 6005,420031918006005,Brookline,Brookline
750,003,61000,191800,6,6006,Block 6006,420031918006006,Brookline,Brookline
750,003,61000,191800,6,6007,Block 6007,420031918006007,Brookline,Brookline
750,003,61000,191800,6,6008,Block 6008,420031918006008,Brookline,Brookline
750,003,61000,191800,6,6009,Block 6009,420031918006009,Brookline,Brookline
750,003,61000,191800,6,6010,Block 6010,420031918006010,Brookline,Brookline
750,003,61000,191800,6,6011,Block 6011,420031918006011,Brookline,Brookline
750,003,61000,191800,6,6012,Block 6012,420031918006012,Brookline,Brookline
